product_id,image_url,image_index,is_primary
876543022,https://www.gap.com/webcontent/0061/162/936/cn61162936.jpg,1,True
876543022,https://www.gap.com/webcontent/0061/162/951/cn61162951.jpg,2,False
876543022,https://www.gap.com/webcontent/0061/162/969/cn61162969.jpg,3,False
876543022,https://www.gap.com/webcontent/0061/162/973/cn61162973.jpg,4,False
876543022,https://www.gap.com/webcontent/0061/005/983/cn61005983.jpg,5,False
899341002,https://www.gap.com/webcontent/0061/391/648/cn61391648.jpg,1,True
899341002,https://www.gap.com/webcontent/0061/456/009/cn61456009.jpg,2,False
899341002,https://www.gap.com/webcontent/0061/391/103/cn61391103.jpg,3,False
899341002,https://www.gap.com/webcontent/0061/391/596/cn61391596.jpg,4,False
899341002,https://www.gap.com/webcontent/0061/165/189/cn61165189.jpg,5,False
899341002,https://www.gap.com/webcontent/0061/165/202/cn61165202.jpg,6,False
519224002,https://www.gap.com/webcontent/0056/869/422/cn56869422.jpg,1,True
519224002,https://www.gap.com/webcontent/0056/869/411/cn56869411.jpg,2,False
519224002,https://www.gap.com/webcontent/0056/869/412/cn56869412.jpg,3,False
519224002,https://www.gap.com/webcontent/0056/869/428/cn56869428.jpg,4,False
519224002,https://www.gap.com/webcontent/0055/906/144/cn55906144.jpg,5,False
519224002,https://www.gap.com/webcontent/0056/869/403/cn56869403.jpg,6,False
605405052,https://www.gap.com/webcontent/0060/305/718/cn60305718.jpg,1,True
605405052,https://www.gap.com/webcontent/0060/298/956/cn60298956.jpg,2,False
605405052,https://www.gap.com/webcontent/0060/303/551/cn60303551.jpg,3,False
605405052,https://www.gap.com/webcontent/0060/301/577/cn60301577.jpg,4,False
605405052,https://www.gap.com/webcontent/0059/626/422/cn59626422.jpg,5,False
605405052,https://www.gap.com/webcontent/0059/626/451/cn59626451.jpg,6,False
898778002,https://www.gap.com/webcontent/0062/021/955/cn62021955.jpg,1,True
898778002,https://www.gap.com/webcontent/0062/021/951/cn62021951.jpg,2,False
898778002,https://www.gap.com/webcontent/0062/021/940/cn62021940.jpg,3,False
898778002,https://www.gap.com/webcontent/0062/021/932/cn62021932.jpg,4,False
898778002,https://www.gap.com/webcontent/0061/829/766/cn61829766.jpg,5,False
898778002,https://www.gap.com/webcontent/0061/829/758/cn61829758.jpg,6,False
898778022,https://www.gap.com/webcontent/0062/213/584/cn62213584.jpg,1,True
898778022,https://www.gap.com/webcontent/0062/206/180/cn62206180.jpg,2,False
898778022,https://www.gap.com/webcontent/0062/206/186/cn62206186.jpg,3,False
898778022,https://www.gap.com/webcontent/0062/206/207/cn62206207.jpg,4,False
898778022,https://www.gap.com/webcontent/0062/209/706/cn62209706.jpg,5,False
898778022,https://www.gap.com/webcontent/0062/206/249/cn62206249.jpg,6,False
881702002,https://www.gap.com/webcontent/0062/372/282/cn62372282.jpg,1,True
881702002,https://www.gap.com/webcontent/0060/608/419/cn60608419.jpg,2,False
881702002,https://www.gap.com/webcontent/0062/370/377/cn62370377.jpg,3,False
881702002,https://www.gap.com/webcontent/0062/370/380/cn62370380.jpg,4,False
881702002,https://www.gap.com/webcontent/0062/370/415/cn62370415.jpg,5,False
881702002,https://www.gap.com/webcontent/0062/370/392/cn62370392.jpg,6,False
887836012,https://www.gap.com/webcontent/0061/262/148/cn61262148.jpg,1,True
887836012,https://www.gap.com/webcontent/0061/219/929/cn61219929.jpg,2,False
887836012,https://www.gap.com/webcontent/0061/219/933/cn61219933.jpg,3,False
887836012,https://www.gap.com/webcontent/0061/219/947/cn61219947.jpg,4,False
887836012,https://www.gap.com/webcontent/0061/255/691/cn61255691.jpg,5,False
887836012,https://www.gap.com/webcontent/0061/255/692/cn61255692.jpg,6,False
440943002,https://www.gap.com/webcontent/0054/498/582/cn54498582.jpg,1,True
440943002,https://www.gap.com/webcontent/0054/498/339/cn54498339.jpg,2,False
440943002,https://www.gap.com/webcontent/0054/498/193/cn54498193.jpg,3,False
440943002,https://www.gap.com/webcontent/0054/498/139/cn54498139.jpg,4,False
440943002,https://www.gap.com/webcontent/0054/586/293/cn54586293.jpg,5,False
440943002,https://www.gap.com/webcontent/0054/585/460/cn54585460.jpg,6,False
714169002,https://www.gap.com/webcontent/0062/315/343/cn62315343.jpg,1,True
714169002,https://www.gap.com/webcontent/0055/616/176/cn55616176.jpg,2,False
714169002,https://www.gap.com/webcontent/0062/315/352/cn62315352.jpg,3,False
714169002,https://www.gap.com/webcontent/0062/315/094/cn62315094.jpg,4,False
714169002,https://www.gap.com/webcontent/0062/315/388/cn62315388.jpg,5,False
714169002,https://www.gap.com/webcontent/0055/673/193/cn55673193.jpg,6,False
440943022,https://www.gap.com/webcontent/0062/315/285/cn62315285.jpg,1,True
440943022,https://www.gap.com/webcontent/0062/382/089/cn62382089.jpg,2,False
440943022,https://www.gap.com/webcontent/0062/315/060/cn62315060.jpg,3,False
440943022,https://www.gap.com/webcontent/0062/315/053/cn62315053.jpg,4,False
440943022,https://www.gap.com/webcontent/0055/632/853/cn55632853.jpg,5,False
898778032,https://www.gap.com/webcontent/0062/194/874/cn62194874.jpg,1,True
898778032,https://www.gap.com/webcontent/0062/194/028/cn62194028.jpg,2,False
898778032,https://www.gap.com/webcontent/0062/194/963/cn62194963.jpg,3,False
898778032,https://www.gap.com/webcontent/0062/195/022/cn62195022.jpg,4,False
898778032,https://www.gap.com/webcontent/0062/212/899/cn62212899.jpg,5,False
